Date,Currency,Price,Volume
2025-01-07 19:00:00,EOS-USD,0.7937,1807346.8
2025-01-06 19:00:00,EOS-USD,0.8211,1729500.3
2025-01-05 19:00:00,EOS-USD,0.9176,1731744.6
2025-01-04 19:00:00,EOS-USD,0.9021,930729
2025-01-03 19:00:00,EOS-USD,0.9007,1719538.8
2025-01-02 19:00:00,EOS-USD,0.9256,3425507.5
2025-01-01 19:00:00,EOS-USD,0.8205,940174.3
2024-12-31 19:00:00,EOS-USD,0.811,1404408.7
2025-01-09 19:00:00,ENS-USD,32.11,52048.446
2025-01-08 19:00:00,ENS-USD,30.86,67928.327
2025-01-07 19:00:00,ENS-USD,32.35,68227.425
2025-01-06 19:00:00,ENS-USD,33.35,96959.042
2025-01-05 19:00:00,ENS-USD,37.24,88052.581
2025-01-04 19:00:00,ENS-USD,36.72,32423.089
2025-01-03 19:00:00,ENS-USD,37.74,54172.4
2025-01-02 19:00:00,ENS-USD,37.84,71365.001
2025-01-01 19:00:00,ENS-USD,35.76,65963.959
2024-12-31 19:00:00,ENS-USD,34.69,28211.597
2025-01-09 19:00:00,XTZ-USD,1.286,1669220.74
2025-01-08 19:00:00,XTZ-USD,1.275,5298153.76
2025-01-07 19:00:00,XTZ-USD,1.361,2914967.68
2025-01-06 19:00:00,XTZ-USD,1.311,2349778.45
2025-01-05 19:00:00,XTZ-USD,1.449,2634146.68
2025-01-04 19:00:00,XTZ-USD,1.45,1177388.64
2025-01-03 19:00:00,XTZ-USD,1.418,1027642.41
2025-01-02 19:00:00,XTZ-USD,1.442,2441982.08
2025-01-01 19:00:00,XTZ-USD,1.366,3401943.31
2024-12-31 19:00:00,XTZ-USD,1.367,2020156.78
2025-01-09 19:00:00,SAND-USD,0.5959,5296570.85
2025-01-08 19:00:00,SAND-USD,0.58,6606702.93
2025-01-07 19:00:00,SAND-USD,0.5884,5475311.16
2025-01-06 19:00:00,SAND-USD,0.6167,5659016.52
2025-01-05 19:00:00,SAND-USD,0.6981,13588969.75
2025-01-04 19:00:00,SAND-USD,0.6406,2705430.56
2025-01-03 19:00:00,SAND-USD,0.6522,7654627.73
2025-01-02 19:00:00,SAND-USD,0.6516,10981786.81
2025-01-01 19:00:00,SAND-USD,0.586,3304790.83
2024-12-31 19:00:00,SAND-USD,0.5733,3808029.61
2025-01-09 19:00:00,FLOW-USD,0.75,374292.573
2025-01-08 19:00:00,FLOW-USD,0.728,510232.125
2025-01-07 19:00:00,FLOW-USD,0.726,388760.227
2025-01-06 19:00:00,FLOW-USD,0.75,639330.553
2025-01-05 19:00:00,FLOW-USD,0.837,451005.374
2025-01-04 19:00:00,FLOW-USD,0.805,243181.359
2025-01-03 19:00:00,FLOW-USD,0.793,223020.154
2025-01-02 19:00:00,FLOW-USD,0.79,217696.254
2025-01-01 19:00:00,FLOW-USD,0.743,266145.304
2024-12-31 19:00:00,FLOW-USD,0.728,342544.052
2025-01-09 19:00:00,JTO-USD,2.7333,866354.9
2025-01-08 19:00:00,JTO-USD,2.7883,1105719.5
2025-01-07 19:00:00,JTO-USD,3.0879,2224562.8
2025-01-06 19:00:00,JTO-USD,3.004,1507190.8
2025-01-05 19:00:00,JTO-USD,3.2411,1196828.2
2025-01-04 19:00:00,JTO-USD,3.1091,1038888.1
2025-01-03 19:00:00,JTO-USD,3.0947,2427071.4
2025-01-02 19:00:00,JTO-USD,3.1905,3492332.6
2025-01-01 19:00:00,JTO-USD,3.1418,2803258.3
2024-12-31 19:00:00,JTO-USD,3.1706,2302575.3
2025-01-09 19:00:00,RONIN-USD,1.898,107633.15
2025-01-08 19:00:00,RONIN-USD,1.831,441819.08
2025-01-07 19:00:00,RONIN-USD,1.838,242028.99
2025-01-06 19:00:00,RONIN-USD,1.858,287949.12
2025-01-05 19:00:00,RONIN-USD,2.03,200595.07
2025-01-04 19:00:00,RONIN-USD,2.018,135008.24
2025-01-03 19:00:00,RONIN-USD,2.026,164257.19
2025-01-02 19:00:00,RONIN-USD,2.027,263914.14
2025-01-01 19:00:00,RONIN-USD,1.965,223962.83
2024-12-31 19:00:00,RONIN-USD,1.905,245691.66
2025-01-09 19:00:00,XCN-USD,0.00271,270417258
2025-01-08 19:00:00,XCN-USD,0.00258,184834207.2
2025-01-07 19:00:00,XCN-USD,0.0027,296738294.1
2025-01-06 19:00:00,XCN-USD,0.00254,370324382.5
2025-01-05 19:00:00,XCN-USD,0.00276,384302233.5
2025-01-04 19:00:00,XCN-USD,0.00282,488881750.6
2025-01-03 19:00:00,XCN-USD,0.00264,396005655.8
2025-01-02 19:00:00,XCN-USD,0.00253,257292929
2025-01-01 19:00:00,XCN-USD,0.00236,161311815.6
2024-12-31 19:00:00,XCN-USD,0.00233,207850411.8
2025-01-09 19:00:00,PEPE-USD,1.763e-05,1622396417898
2025-01-08 19:00:00,PEPE-USD,1.701e-05,1841828548908
2025-01-07 19:00:00,PEPE-USD,1.782e-05,2484860744731
2025-01-06 19:00:00,PEPE-USD,1.859e-05,1455327920711
2025-01-05 19:00:00,PEPE-USD,2.079e-05,1077459931460
2025-01-04 19:00:00,PEPE-USD,2.07e-05,906717477476
2025-01-03 19:00:00,PEPE-USD,2.113e-05,1668740171943
2025-01-02 19:00:00,PEPE-USD,2.159e-05,3062213744683
2025-01-01 19:00:00,PEPE-USD,2.045e-05,2494791850991
2024-12-31 19:00:00,PEPE-USD,1.933e-05,1920422866028
2025-01-09 19:00:00,RONIN-USD,1.898,107633.15
2025-01-08 19:00:00,RONIN-USD,1.831,441819.08
2025-01-07 19:00:00,RONIN-USD,1.838,242028.99
2025-01-06 19:00:00,RONIN-USD,1.858,287949.12
2025-01-05 19:00:00,RONIN-USD,2.03,200595.07
2025-01-04 19:00:00,RONIN-USD,2.018,135008.24
2025-01-03 19:00:00,RONIN-USD,2.026,164257.19
2025-01-02 19:00:00,RONIN-USD,2.027,263914.14
2025-01-01 19:00:00,RONIN-USD,1.965,223962.83
2024-12-31 19:00:00,RONIN-USD,1.905,245691.66
